,file_name,ppe_id,anchor,nao_processados_count,total_esperado,nao_processados_loss_percentage
126,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,4,151,181,16.574585635359114
127,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,5,141,181,22.099447513812155
128,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,6,129,181,28.7292817679558
129,CLB_C3P3_data.csv,ble-pd-B43A31EF7B45,7,131,181,27.624309392265197
130,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,1,130,181,28.176795580110497
131,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,2,178,181,1.6574585635359116
132,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,3,181,181,0.0
133,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,4,180,181,0.5524861878453038
134,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,5,149,181,17.67955801104972
135,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,6,150,181,17.12707182320442
136,CLB_C3P4_data.csv,ble-pd-B43A31EF7B45,7,150,181,17.12707182320442
137,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,1,169,181,6.629834254143646
138,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,2,161,181,11.049723756906078
139,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,3,176,181,2.7624309392265194
140,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,4,157,181,13.259668508287293
141,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,5,173,181,4.41988950276243
142,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,6,111,181,38.67403314917127
143,CLB_C3P5_data.csv,ble-pd-B43A31EF7B45,7,171,181,5.524861878453039
144,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,1,171,181,5.524861878453039
145,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,2,179,181,1.1049723756906076
146,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,3,179,181,1.1049723756906076
147,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,4,130,181,28.176795580110497
148,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,5,125,181,30.939226519337016
149,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,6,128,181,29.2817679558011
150,CLB_C4P1_data.csv,ble-pd-B43A31EF7B45,7,135,181,25.41436464088398
151,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,1,181,181,0.0
152,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,2,181,181,0.0
153,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,3,157,181,13.259668508287293
154,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,4,182,181,0.0
155,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,5,127,181,29.83425414364641
156,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,6,134,181,25.96685082872928
157,CLB_C4P2_data.csv,ble-pd-B43A31EF7B45,7,121,181,33.14917127071823
158,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,1,171,181,5.524861878453039
159,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,2,176,181,2.7624309392265194
