CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1734021753.747037,ble-pd-B43A31EF7B26,138,0,-74.0,-75.0,-64.0,-47.0,,-56.0,2.1387937261903422,-1.8766622422032602,0.8329156151471871,0.22461819687222617,,0.24692359295038707,0.24770856918202655,0.24202330282119583,0.32620657389265717,0.8831952310005288,,1.3550041716096726,-2.6292412281036377,4.544601917266846,1.5715670585632324,-3.5164217552342922,4.469846420107224,1.92
1734021754.747974,ble-pd-B43A31EF7B26,139,22,-70.0,-68.0,-86.0,,,-60.0,2.196555027073071,-1.88001782517676,0.8040208499520454,,,-0.5997277535027378,0.22365456532129463,0.20276452999363132,0.3122113960481817,,,0.724594076876196,-2.4889562129974365,4.6089677810668945,1.5760574340820312,-3.853505465549776,4.469114486211433,1.92
1734021755.74852,ble-pd-B43A31EF7B26,140,34,-68.0,-75.0,-92.0,,-49.0,-59.0,2.2427108045574524,-1.7929224706770812,0.44570450950678925,,0.4670439581926154,-1.059827335475108,0.3360100360498887,0.202323260845762,0.47729222990670545,,0.44325659795526884,0.7648684876425971,-2.3834643363952637,4.77431583404541,1.538508415222168,-4.190457499515266,4.46838283823389,1.92
1734021756.747882,ble-pd-B43A31EF7B26,141,30,-80.0,-75.0,-68.0,,,,2.2684843449550214,-2.1978535844205935,0.773622996637663,,,,0.2945536726250612,0.2650737610041587,0.49300464731157756,,,,-2.4322636127471924,4.850533962249756,1.5009655952453613,-4.527010799981032,4.467652056054826,1.92
1734021757.747099,ble-pd-B43A31EF7B26,142,25,-68.0,-77.0,-74.0,,-48.0,,2.3458342609197187,-2.2634965105494116,1.074736767396889,,0.47376908901772097,,0.47505653946109755,0.18584906285582953,0.593659486501395,,0.6075180590375137,,-2.544431209564209,4.907011985778809,1.41572380065918,-4.863515269063808,4.466921379906826,1.92
1734021758.748389,ble-pd-B43A31EF7B26,143,17,-70.0,-77.0,-71.0,,-43.0,-61.0,2.3237476007352553,-2.299909113185738,1.1066720636085743,,0.5567264493433391,-1.969433855307745,0.5186671338916902,0.13865262188598615,0.5820303941274004,,0.738547576755019,0.7170309327400164,,,,-5.20071785853926,4.466189187880238,1.92
1734021759.747392,ble-pd-B43A31EF7B26,144,13,-72.0,-71.0,-67.0,-62.0,,-63.0,2.3635789032629164,-2.3284158558100554,1.1751443320794925,3.104245547726958,,-1.2931020321220292,0.5313578954342447,0.15090317954510746,0.42684766451334694,0.6271187100678507,,0.5314697238263321,-2.734677791595459,4.942739486694336,1.3749984502792358,-5.537150259236107,4.465458668219464,1.92
1734021760.748168,ble-pd-B43A31EF7B26,145,24,-80.0,-76.0,-68.0,-72.0,-44.0,-65.0,2.328578574952659,-2.3175956986171724,1.2215895951743654,3.1016494982963487,1.1513838331311648,-1.1671598996549428,0.4685211754355567,0.1868812708048306,0.44615691399696644,0.5580874773736383,1.0897316777067314,0.7968588538555678,-2.9375150203704834,4.956770420074463,1.2902792692184448,-5.8741797498780635,4.464726852054715,1.92
1734021761.748372,ble-pd-B43A31EF7B26,146,13,-72.0,-78.0,-73.0,-73.0,-42.0,,2.3162215074946917,-2.3000864797143374,1.2592325782343086,3.1411042298458725,2.0581170207042168,,0.5100912558389306,0.1849109477170923,0.439773450022101,0.6160352328221862,1.1127370133269905,,-3.111185312271118,4.948355674743652,1.206573247909546,-6.211016609133329,4.463995454164233,1.92
1734021762.745968,ble-pd-B43A31EF7B26,147,24,-70.0,-75.0,-75.0,-77.0,-45.0,-54.0,2.4627321190720926,-2.326117814105426,1.3158393987844874,-3.129317078861182,2.666586234667323,-1.9203599683966746,0.550291106571945,0.21470003569579627,0.49938521509875755,0.6087345761678975,1.0134084901786486,1.2730354634479517,-3.3282852172851562,4.9338555335998535,1.097580075263977,-6.546975177031094,4.463265963370402,1.92
