CreateTime,ppeID,BeaconID,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real
1733158877.91718,ble-pd-B43A31EF7B45,1033,13,-64.0,,-59.0,-67.0,-61.0,3.065832112163655,,1.0178218191085877,-2.6079500322563693,-2.2161026010551153,0.20729340187487919,,0.5112314216806207,0.2710804209742915,0.3342169138524848,-3.3496532440185547,4.51123285293579,1.216265320777893,-6.386925795115623,6.708895951180686,1.92
1733158878.920064,ble-pd-B43A31EF7B45,1034,12,-69.0,,-56.0,-67.0,-49.0,-3.1264805459841387,,1.3543851934539677,-2.575902616962792,-1.7813467160102017,0.2320782104282425,,0.4409616859214671,0.26925047976551403,0.5212461933425961,-4.06712770462036,4.67764139175415,1.1497787237167358,-5.946435227041309,6.7236573056626705,1.92
1733158879.919438,ble-pd-B43A31EF7B45,1035,3,-66.0,,-58.0,-62.0,-55.0,-3.1158609248213387,,1.5730775905846586,-2.5432876820409187,-1.9907579023413275,0.3341927615010459,,0.5839328232520984,0.2581874089917022,0.3518422024858083,-4.6328763961792,4.8728928565979,1.0033689737319946,-5.507486334668213,6.738366996787544,1.92
1733158880.922362,ble-pd-B43A31EF7B45,1036,27,-72.0,,-63.0,-69.0,-63.0,-3.1152521261961463,,1.5087563913048467,-2.51954613355508,-1.6328122323389955,0.3763891508137791,,0.6120052043026237,0.29577866014747045,0.46744463117908347,-5.83214282989502,5.84096097946167,1.4130674600601196,-5.066978197640039,6.753128940025734,1.92
1733158881.923661,ble-pd-B43A31EF7B45,1037,1,-65.0,,-57.0,-64.0,-54.0,-3.100952549039075,,1.4837226770581018,-2.4539655253957697,-1.4977349864002079,0.3333370878428034,,0.6148717643209578,0.30698777201755945,0.6070345561271925,-5.66117286682129,6.20854139328003,1.4064308404922485,-4.627183799362429,6.76786696504304,1.92
1733158882.921095,ble-pd-B43A31EF7B45,1038,36,-74.0,-74.0,,-70.0,-51.0,2.9748659861776003,-0.8711159978232837,,-2.443441245399995,-1.426446023930736,0.4824530366251155,0.30739596803364133,,0.2882200430520939,0.523297705452347,-5.562228679656982,6.27918243408203,0.8516722917556763,-4.189087001251546,6.782548101491904,1.92
1733158883.920579,ble-pd-B43A31EF7B45,1039,5,-77.0,-72.0,,,-55.0,2.936366796827197,-0.9128855489923045,,,-1.1831996400407416,0.48897408615979715,0.384502337916651,,,0.36136712389334485,-5.49833345413208,6.25778579711914,0.93401700258255,-3.7500897942553357,6.797259411696345,1.92
1733158884.922398,ble-pd-B43A31EF7B45,1040,24,-66.0,-68.0,,,-53.0,2.979817335276276,-0.9280913998683299,,,-0.9759392362978921,0.5413102615859253,0.2902761365716896,,,0.31291221354494486,-4.850467205047607,6.872106075286865,0.997918665409088,-3.3100669995775456,6.812005090544334,1.92
1733158885.921424,ble-pd-B43A31EF7B45,1041,3,-88.0,-67.0,,,-64.0,2.9540688285929537,-0.932043131451844,,,-0.8104126501560572,0.4692887317512312,0.18572865468504432,,,0.5553986996814458,-4.50435495376587,7.14302635192871,-7.100733280181885,-2.8712709571030324,6.826709659490212,1.92
1733158886.92061,ble-pd-B43A31EF7B45,1042,28,-72.0,-86.0,,,-59.0,2.8422512165360145,-0.9480862801745903,,,-1.8514953373976706,0.37760085582025155,0.20056720571247738,,,0.8379745027993336,,,,-2.432404638813079,6.841416583460916,1.92
1733158887.920465,ble-pd-B43A31EF7B45,1043,1,-57.0,-75.0,-69.0,,-61.0,2.684530827298252,-0.978576412020744,0.33588480089962774,,-1.0359219742273709,0.45962605094712394,0.18937284109692468,0.33120595975949474,,0.7035284432499845,-4.382248878479004,7.044100761413574,0.1561645269393921,-1.9932444797698166,6.856133354379171,1.92
1733158888.921354,ble-pd-B43A31EF7B45,1044,35,-64.0,-92.0,-71.0,-76.0,-65.0,2.534146381599222,-0.9834839521194876,0.11168578558298004,-1.1171289656287704,-0.7031813716205279,0.6092967028949859,0.25307773496622166,0.41052794651139585,0.3072189011106647,0.5693527907460093,-4.25972318649292,7.059878826141357,0.5717925429344177,-1.5536301632692728,6.870865344645361,1.92
1733158889.919516,ble-pd-B43A31EF7B45,1045,0,-61.0,-63.0,-67.0,-70.0,-55.0,2.483874954966232,-1.0532949916703886,0.10550698553788719,-1.1379073479277322,-0.3393692693775611,0.6545441427105685,0.2659649712181969,0.3730940215970241,0.3879247995230255,0.4985498150953905,-4.180169105529785,6.815985202789307,0.3976789116859436,-1.1152136101981363,6.885557196457182,1.92
1733158890.919367,ble-pd-B43A31EF7B45,1046,3,-58.0,,,,,2.4373197033183387,,,,,0.6747948196395309,,,,,,,,,,
